1.	1.	1.
0.8187152	0.7955659	0.9318197
0.6374304	0.5911318000000001	0.8636394000000001
0.45614559999999993	0.38669770000000003	0.7954591
0.2748608	0.18226360000000003	0.7272788
0.2682677	0.23327930000000002	0.74880235
0.2616746	0.2842950000000001	0.7703259
0.2550815	0.3353107000000001	0.7918494500000001
0.2484884	0.3863264	0.813373
0.2608562	0.431193	0.7980894000000001
0.273224	0.47605959999999997	0.7828058
0.2855918	0.5209262	0.7675222
0.29795960000000005	0.5657928	0.7522386
0.32052590000000003	0.59289335	0.71506485
0.34309220000000007	0.6199939	0.6778911
0.3656585	0.64709445	0.6407173500000001
0.38822480000000004	0.674195	0.6035436
0.41952285000000006	0.68812625	0.5628281999999999
0.4508209	0.7020575	0.5221127999999999
0.48211895000000005	0.7159887500000001	0.4813974
0.513417	0.72992	0.440682
0.55158355	0.73320045	0.41124535
0.5897501	0.7364809	0.38180869999999995
0.6279166500000002	0.73976135	0.35237204999999994
0.6660832000000001	0.7430418	0.3229354
0.7016477999999999	0.7350515	0.30619555000000004
0.7372124	0.7270612	0.2894557
0.772777	0.7190709	0.27271585
0.8083416	0.7110806	0.255976
0.8296346	0.6834141999999999	0.24711859999999997
0.8509276	0.6557478	0.2382612
0.8722206	0.6280813999999999	0.22940380000000002
0.8935136	0.6004149999999999	0.2205464
0.89337385	0.5477266499999999	0.21026
0.8932341	0.4950382999999998	0.19997359999999997
0.89309435	0.44234995	0.1896872
0.8929546	0.38966159999999994	0.1794008
0.8840557	0.3250226999999999	0.16758259999999997
0.8751568	0.26038379999999983	0.15576439999999997
0.8662578999999999	0.19574489999999978	0.14394619999999997
0.857359	0.131106	0.132128
